Redshift	Hubble0	OmegaM	OmegaB	SpectralIndex	Sigma8
0	67.74	0.3089	0.0486	0.9667	0.8159
Wavenumber(k)	Pk
5.694309394673421e-05	250.81864903928602
5.727093392003999e-05	252.21424939394709
5.760066137505158e-05	253.6176124827788
5.7932287178617096e-05	255.02878141300002
5.826582226014862e-05	256.44779953049743
5.8601277611982403e-05	257.8747104211352
5.893866428974122e-05	259.3095579120849
5.927799341269863e-05	260.7523860731514
5.9619276164145506e-05	262.2032392181106
5.996252379175854e-05	263.6621619060509
6.030774760797102e-05	265.12919894273546
6.0654958990345555e-05	266.60439538195106
6.1004169381949134e-05	268.08779652687747
6.135539029173018e-05	269.57944793146714
6.17086332948979e-05	271.07939540182355
6.206391003330378e-05	272.5876849975848
6.242123221582523e-05	274.10436304782695
6.278061161875145e-05	275.6294761951597
6.314206008617166e-05	277.16307135549295
6.35055895303653e-05	278.7051957058356
6.387121193219472e-05	280.25589668575526
6.423893934149996e-05	281.8152219988356
6.460878387749601e-05	283.3832196141487
6.498075772917204e-05	284.9599377677396
6.535487315569327e-05	286.5454249641003
6.57311424868049e-05	288.1397299776833
6.610957812323854e-05	289.74290185439116
6.649019253712082e-05	291.3549899130992
6.687299827238444e-05	292.97604374716474
6.72580079451817e-05	294.60611322597214
6.764523424430015e-05	296.2452484964579
6.803468993158084e-05	297.89349998466065
6.84263878423389e-05	299.550918397277
6.88203408857866e-05	301.21755471058333
6.921656204545866e-05	302.89346007116603
6.961506437964036e-05	304.5786858484913
7.001586102179771e-05	306.27328369428716
7.041896518101038e-05	307.9773055446085
7.082439014240708e-05	309.69080362138084
7.123214926760327e-05	311.41383043396246
7.164225599514162e-05	313.1464387807025
7.205472384093489e-05	314.8886817505253
7.246956639871131e-05	316.64061272451016
7.288679734046275e-05	318.4022853774801
7.330643041689503e-05	320.17375367960346
7.37284794578814e-05	321.9550718979963
7.415295837291819e-05	323.7462945983576
7.457988115158321e-05	325.5474766465684
7.500926186399678e-05	327.3586732103528
7.544111466128565e-05	329.1799397609017
7.587545377604903e-05	331.0113320784528
7.631229352282804e-05	332.85290635061983
7.67516482985771e-05	334.704719182703
7.719353258313878e-05	336.56682750004205
7.763796093972069e-05	338.43928854471795
7.808494801537557e-05	340.3221598773168
7.853450854148416e-05	342.2154993787016
7.89866573342404e-05	344.1193652518116
7.944140929514006e-05	346.0338160234341
7.989877941147152e-05	347.95891054603135
8.035878275681e-05	349.8947079995415
8.082143449151414e-05	351.8412678932085
8.128674986322573e-05	353.7986500674173
8.175474420737223e-05	355.76691469553816
8.222543294767209e-05	357.7461222857846
8.269883159664326e-05	359.73633368307645
8.317495575611414e-05	361.73761007091247
8.365382111773818e-05	363.7500129728713
8.413544346351059e-05	365.77360418189875
8.461983866628881e-05	367.80844567592806
8.510702269031544e-05	369.85459975340177
8.55970115917444e-05	371.9121290551797
8.608982151917025e-05	373.98109656642436
8.65854687141601e-05	376.0615656184629
8.708396951178926e-05	378.1535998906677
8.758534034117923e-05	380.2572634123507
8.808959772603946e-05	382.3726205646629
8.859675828521164e-05	384.4997360825084
8.910683873321774e-05	386.63867505646044
8.961985588081052e-05	388.78950293470865
9.013582663552776e-05	390.95228552498025
9.065476800224958e-05	393.1270889965126
9.117669708375854e-05	395.3139798820013
9.17016310813037e-05	397.5130250795857
9.222958729516718e-05	399.72429185482866
9.276058312523455e-05	401.94784787103254
9.32946360715682e-05	404.18376129645037
9.383176373498396e-05	406.432100715337
9.437198381763152e-05	408.69293509193176
9.49153141235774e-05	410.9663337725521
9.546177255939214e-05	413.2523664877198
9.601137713474008e-05	415.55110335426536
9.65641459629732e-05	417.86261487747765
9.71200972617279e-05	420.18697195324677
9.76792493535254e-05	422.52424587022114
9.824162066637581e-05	424.8745083119911
9.880722973438514e-05	427.2378313592416
9.937609519836642e-05	429.61428749199257
9.994823580645386e-05	432.00394959176253
0.00010052367041472082	434.40689094381395
0.00010110241798780119	436.82318523938125
0.00010168449759951453	439.2529065779036
0.0001022699284334945	441.6961294552133
0.00010285872978382123	444.1529286247523
0.00010345092105565729	446.6233791552678
0.00010404652176588684	449.10755652547107
0.00010464555154375939	451.60553662762027
0.00010524803013153626	454.11739576975924
0.00010585397738514151	456.64321067798693
0.00010646341327481617	459.1830584986843
0.00010707635788577646	461.73701680081484
0.00010769283141887587	464.3051635781831
0.00010831285419127058	466.8875772517516
0.00010893644663708948	469.4843366719297
0.00010956362930810723	472.0955211209106
0.00011019442287442197	474.7212103149891
0.00011082884812513615	477.36148440690687
0.00011146692596904187	480.01642398822696
0.00011210867743531014	482.68611009167984
0.00011275412367418359	485.370624195947
0.00011340328595767384	488.07004830954594
0.00011405618568026227	490.7844649954667
0.00011471284435960546	493.5139572782431
0.00011537328363724392	496.2586086400854
0.00011603752527931588	499.0185030233918
0.00011670559117727403	501.7937248332707
0.00011737750334860741	504.5843589400682
0.00011805328393756704	507.39049068193094
0.00011873295521589541	510.2122058673484
0.00011941653958356093	513.0495907777516
0.0001201040595694957	515.9027321700835
0.00012079553783233848	518.7717172794104
0.00012149099716118098	521.6566338215501
0.00012219046047631926	524.557569995691
0.00012289395083000905	527.4746144870393
0.00012360149140722525	530.4078564694947
0.00012431310552642652	533.3573856081402
0.0001250288166403232	536.3232919923477
0.00012574864833665077	539.3056660284064
0.0001264726243389468	542.3045985884642
0.0001272007685073332	545.3201810406448
0.00012793310483930225	548.3525052516884
0.0001286696574705076	551.4016635896489
0.00012941045067555988	554.4677489265715
0.0001301555088688265	557.5508546412075
0.0001309048566052363	560.6510746217122
0.0001316585185810889	563.7685032684121
0.00013241651963486864	566.9032354965198
0.00013317888474806303	570.0553667389186
0.0001339456390459861	573.2249929489262
0.00013471680779860676	576.4122106030983
0.00013549241642138104	579.61711670401
0.00013627249047609035	582.8398087831114
0.00013705705567168335	586.0803849035407
0.0001378461378651238	589.3389436734149
0.00013863976306224222	592.6155842972664
0.00013943795741859312	595.910406541968
0.00014024074724031736	599.2235107196259
0.00014104815898500854	602.5549976904856
0.0001418602192625855	605.9049688658912
0.00014267695483616882	609.2735262112365
0.00014349839262296342	612.6607722489782
0.00014432455969514495	616.0668100616203
0.00014515548328075282	619.4917432947323
0.00014599119076458687	622.9356761599836
0.00014683170968911018	626.3987134381822
0.00014767706775535696	629.8809604823696
0.00014852729282384514	633.3825232208585
0.00014938241291549486	636.9035081603723
0.0001502424562125517	640.4440223891238
0.00015110745105951582	644.0041735799629
0.00015197742596407578	647.5840699884028
0.00015285240959804809	651.1838203905331
0.0001537324307983226	654.803534103887
0.0001546175185678122	658.4433210393518
0.00015550770207640934	662.103291705438
0.00015640301066194667	665.7835572114939
0.00015730347383116473	669.4842292708861
0.00015820912126068368	673.2054202042591
0.00015911998279798177	676.9472429427302
0.000160036088462379	680.7098110311907
0.00016095746844602623	684.4932386315389
0.00016188415311490064	688.297640526024
0.0001628161730098059	692.1231321204951
0.0001637535588473794	695.9698294477703
0.0001646963415211039	699.8378491709564
0.0001656445521023264	703.7273085868285
0.00016659822184128146	707.6383256291891
0.00016755738216812154	711.5710188702309
0.00016852206469395283	715.5255074233062
0.0001694923012118768	719.5019108973927
0.00017046812369803847	723.5003495347997
0.00017144956431267954	727.5209442259898
0.00017243665540119917	731.5638165130155
0.00017342942949521924	735.6290885928989
0.0001744279193136568	739.7168833211014
0.00017543215776380256	743.8273242149681
0.00017644217794240505	747.9605354571789
0.00017745801313676177	752.1166418992636
0.0001784796968258158	756.2957690650848
0.00017950726268125975	760.4980431543848
0.00018054074456864478	764.7235910462938
0.00018158017654849745	768.9725403029329
0.00018262559287744165	773.2450191729462
0.0001836770280093278	777.5411565951152
0.00018473451659636864	781.8610822019914
0.00018579809349028063	786.2049263361318
0.00018686779374343335	790.5728200797519
0.00018794365261000392	794.9648952281603
0.00018902570554713957	799.3812842863629
0.00019011398821612574	803.8221204727807
0.00019120853648356144	808.287537722999
0.00019230938642254172	812.7776706935308
0.00019341657431384577	817.2926547655846
0.00019453013664713352	821.8326260488603
0.00019565011012214733	826.3977213853985
0.00019677653164992242	830.9880783533697
0.00019790943835400248	835.6038352709676
0.0001990488675716637	840.2451312002709
0.00020019485685514522	844.9121059511338
0.00020134744397288658	849.6049000851127
0.00020250666691077276	854.3236549193937
0.00020367256387338544	859.0685125307396
0.00020484517328526306	863.839615724027
0.00020602453379216625	868.6371078309712
0.00020721068426235217	873.4611328492969
0.00020840366378785513	878.3118355435514
0.00020960351168577482	883.1893614494282
0.00021081026749957275	888.0938568776802
0.00021202397100037463	893.0254689180942
0.00021324466218828182	897.984345443519
0.00021447238129368903	902.9706351138425
0.00021570716877861078	907.9844873800677
0.00021694906533801446	913.0260524883233
0.00021819811190116142	918.0954814839732
0.0002194543496329567	923.1929262156907
0.00022071781993530457	928.3185393395926
0.00022198856444847397	933.4724743233386
0.00022326662505247008	938.6548854503264
0.00022455204386841545	943.865927823828
0.00022584486325993706	949.1057573611073
0.0002271451258345637	954.3745306319688
0.0002284528744451292	959.6724048855571
0.00022976815219118523	964.9995381955989
0.00023109100242042183	970.3560894692009
0.0002324214687300955	975.7422184510086
0.00023375959496846682	981.1580857274439
0.0002351054252362446	986.603852730905
0.0002364590038880403	992.0796817440607
0.00023782037553382905	997.5857359040677
0.0002391895850404201	1003.1221792068942
0.00024056667753293598	1008.6891765116226
0.0002419516983962988	1014.2868935447476
0.00024334469327672682	1019.9154969045921
0.00024474570808323814	1025.575154065618
0.00024615478898916453	1031.2660333828223
0.00024757198243367226	1036.9883040961622
0.0002489973351232931	1042.742136335174
0.0002504308940334639	1048.5277011367093
0.0002518727064100739	1054.3451704592271
0.000253322819771023	1060.194717167082
0.0002547812819077864	1066.0765150327895
0.0002562481408869911	1071.9907387416217
0.0002577234450519988	1077.9375638961515
0.0002592072430245002	1083.917167020859
0.0002606995837061167	1089.9297255667054
0.00026220051628001205	1095.975417915805
0.00026371009021251406	1102.0544233860448
0.0002652283552547438	1108.1669222357843
0.0002667553614442563	1114.3130956685427
0.00026829115910668853	1120.4931258377007
0.0002698357988574192	1126.7071958512493
0.0002713893316032358	1132.955489776582
0.00027295180854401284	1139.238192645194
0.0002745232811743996	1145.555490457597
0.0002761038012855164	1151.90756997231
0.0002776934209666623	1158.2946181401721
0.0002792921926070312	1164.7168226964245
0.00028090016889743884	1171.1743723382942
0.0002825174028320591	1177.6674567295524
0.0002841439477101705	1184.196266505094
0.0002857798571379132	1190.7609932755056
0.00028742518503005514	1197.3618296317093
0.00028907998561176937	1203.9989691495566
0.00029074431342042065	1210.6726063945207
0.0002924182233073636	1217.3829369263078
0.0002941017704397495	1224.1301573035896
0.00029579501030234536	1230.914465088692
0.00029749799869936184	1237.7360588523195
0.00029921079175629253	1244.59513817829
0.00030093344592176417	1251.4919036683184
0.00030266601796939636	1258.4265569467575
0.0003044085649996732	1265.3993006835472
0.0003061611444418245	1272.4103387291946
0.0003079238140557195	1279.4598760475346
0.00030969663193376935	1286.5481186502363
0.00031147965650284225	1293.6752736012304
0.00031327294652618926	1300.841549021739
0.00031507656110538006	1308.0471540952349
0.00031689055968225216	1315.292299072471
0.00031871500204086825	1322.5771952764985
0.00032054994830948817	1329.9020551077638
0.00032239545896254907	1337.2670920491203
0.00032425159482265983	1344.6725206709834
0.0003261184170626045	1352.118556636406
0.0003279959872073587	1359.6054167062607
0.0003298843671361179	1367.133318744358
0.00033178361908433587	1374.7024817226518
0.0003336938056457766	1382.313125726437
0.0003356149897745762	1389.9654719301627
0.0003375472347873189	1397.6597419676068
0.00033949060436512296	1405.3961579276083
0.00034144516255573917	1413.1749429751048
0.00034341097377566296	1420.9963213835206
0.00034538810281225575	1428.860518539678
0.0003473766148258816	1436.767760948687
0.00034937657535205347	1444.7182762389125
0.0003513880503035942	1452.712293166922
0.00035341110597280777	1460.7500416224889
0.00035544580903366474	1468.831752633515
0.0003574922265439998	1476.9576583710905
0.0003595504259477209	1485.1279921545104
0.00036162047507703316	1493.3429884563272
0.0003637024421546733	1501.6028829073584
0.00036579639579615924	1509.9079123018303
0.0003679024050120501	1518.2583146024187
0.00037002053921022187	1526.6543289442984
0.000372150868198154	1535.0961954915779
0.0003742934621852304	1543.5841552886875
0.00037644839178505377	1552.118450523151
0.0003786157280177715	1560.6993245657827
0.0003807955423124182	1569.3270219756505
0.00038298790650926766	1578.0017885052432
0.00038519289286220254	1586.723871105426
0.0003874105740410941	1595.493517930655
0.0003896410231341976	1604.3109783439934
0.000391884313650562	1613.17650292232
0.000394140519522451	1622.090343461413
0.0003964097151077811	1631.0527529811254
0.0003986919751925712	1640.0639857305955
0.00040098737499340796	1649.1242971933757
0.00040329599015992434	1658.2339440926828
0.0004056178967772927	1667.3931843966425
0.0004079531713687332	1676.60227732345
0.0004103018908980344	1685.8614831759126
0.0004126641327720912	1695.171062774049
0.00041503997484345457	1704.5312779834312
0.0004174294954128988	1713.9423919160126
0.0004198327732320003	1723.4046689351203
0.0004222498875057351	1732.9183746603949
0.00042468091789508745	1742.4837759728628
0.0004271259445196756	1752.1011410199055
0.0004295850479603936	1761.7707392203274
0.00043205830926206493	1771.4928412693414
0.00043454580993611535	1781.267719143725
0.0004370476319632579	1791.0956461067535
0.00043956385779619596	1800.9768967134012
0.0004420945703623395	1810.9117468153722
0.0004446398530665388	1820.9004735661688
0.00044719978979383326	1830.943355426305
0.0004497744649122154	1841.040672168346
0.00045236396327541246	1851.1927048043751
0.00045496837022568153	1861.3997348893945
0.00045758777159662375	1871.662044838546
0.00046022225371601135	1881.979918365284
0.0004628719034086347	1892.3536404914526
0.0004655368079991621	1902.7834975520007
0.0004682170553150186	1913.2697771998742
0.00047091273368928075	1923.8127684107653
0.0004736239319635869	1934.4127614879756
0.00047635073949106637	1945.0700480672297
0.0004790932461392828	1955.7849211215146
0.0004818515422931976	1966.5576749659153
0.00048462571885814725	1977.3886052624805
0.0004874158672628398	1988.2780090250587
0.0004902220794623691	1999.2261846241981
0.0004930444479412434	2010.2334317919908
0.0004958830657164354	2021.3000516269358
0.0004987380263404459	2032.4263465768897
0.0005016094239043889	2043.61261979878
0.0005044973530410912	2054.859175042867
0.0005074019089282112	2066.1663173699662
0.0005103231872913774	2077.5343531980775
0.0005132612844073404	2088.9635903068074
0.0005162162971071492	2100.4543378418307
0.0005191883227793389	2112.0069063194455
0.0005221774593731439	2123.621607630891
0.0005251838054017229	2135.2987550469607
0.000528207459945408	2147.038663222391
0.0005312485226549686	2158.841648200349
0.0005343070937548959	2170.7080274168875
0.0005373832740467072	2182.6381197055152
0.0005404771649122656	2194.632245301489
0.0005435888683171241	2206.690725846453
0.0005467184868138832	2218.8138843928623
0.0005498661235455738	2231.002045406523
0.0005530318822490535	2243.255534263817
0.0005562158672584276	2255.5746765479676
0.000559418183508486	2267.959799058506
0.0005626389365381643	2280.411229985876
0.0005658782324940182	2292.9292989154305
0.0005691361781337248	2305.514336831225
0.000572412880829599	2318.1666761200167
0.0005757084485721354	2330.886650575065
0.0005790229899735624	2343.674595400065
0.0005823566142714262	2356.530847212994
0.0005857094313321884	2369.4557440500116
0.0005890815516548474	2382.449625369227
0.000592473086374582	2395.512832054679
0.0005958841472664108	2408.6457064200754
0.0005993148467488784	2421.8485922126406
0.0006027652978877594	2435.1218346170076
0.0006062356143997845	2448.465780258921
0.0006097259106563903	2461.8807770899166
0.0006132363016874857	2475.367173889703
0.0006167669031852447	2488.925320674699
0.0006203178315079182	2502.5555688967906
0.0006238892036836713	2516.2582714469595
0.0006274811374144368	2530.033782658676
